"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","time","subject","rt","response","test_part","stimulus","slider_start","value","view_history"
"true","false","[]","[]","[]","preload","0","20639","0.0-0.0","2025-06-13T14:30:45.894Z","1_000014","","","","","","",""
"","","","","","survey","1","25009","0.0-1.0","2025-06-13T14:30:45.894Z","1_000014","4259","{""testrun"":""Experiment""}","testrun","","","",""
"","","","","","survey-text","2","30843","0.0-2.0","2025-06-13T14:30:45.894Z","1_000014","5819","{""subject_id"":""1_000014""}","welcome","","","",""
"","","","","","html-slider-response","3","37306","0.0-3.0-0.0","2025-06-13T14:30:45.894Z","1_000014","6437","9","successBelief","<p>Before we begin, we would like to ask you about your attitude to the experiment.</p>
            <p style=""font-weight: bold;"">How likely do you think it is that you personally will succeed in your precognitive test today?</p>","50","",""
"","","","","","html-slider-response","4","40042","0.0-3.0-1.0","2025-06-13T14:30:45.894Z","1_000014","2734","100","comfortable","<p style=""font-weight: bold;"">Do you feel comfortable with the Ganzfeld setup?</p>","50","",""
"","","","","","html-button-response","5","50018","0.0-3.0-2.0","2025-06-13T14:30:45.894Z","1_000014","9973","0","restIntro","<p>Next we would like you to rest in a reclining chair for 3 minutes. Press Continue when you are ready, then make yourself comfortable in the chair, and rest until you hear a beep signaling the end of the three minute interval. Afterwards you can return to this program to proceed.</p>","","",""
"","","","","","html-keyboard-response","6","232536","0.0-3.0-3.0","2025-06-13T14:30:45.894Z","1_000014","null","null","rest","","","",""
"","","","","","call-function","7","232538","0.0-3.0-4.0-0.0","2025-06-13T14:30:45.894Z","1_000014","","","","","","",""
"","","","","","survey","8","282352","0.0-3.0-4.0-1.0","2025-06-13T14:30:45.894Z","1_000014","49682","{""PCIRest1"":5,""PCIRest2"":3,""PCIRest3"":4,""PCIRest4"":5,""PCIRest5"":2,""PCIRest6"":4,""PCIRest7"":4,""PCIRest8"":5,""PCIRest9"":5,""PCIRest10"":5,""PCIRest11"":2,""PCIRest12"":4,""PCIRest13"":1,""PCIIntro"":null}","PCIRest","","","",""
"","","","","","call-function","9","282354","0.0-3.0-4.0-2.0","2025-06-13T14:30:45.894Z","1_000014","","","","","","",""
"","","","","","instructions","10","285514","0.0-3.0-5.0","2025-06-13T14:30:45.894Z","1_000014","3159","","instructions1","","","","[{""page_index"":0,""viewing_time"":3158}]"
"","","","","","html-button-response","11","368802","0.0-3.0-6.0","2025-06-13T14:30:45.894Z","1_000014","83282","0","GanzfeldIntro","<p>Please tell the experimenter to assist you with the Ganzfeld equipment. The experimenter will click ""Continue"" when you are ready to begin.</p>
            <p>The audio level for the ganzfeld can be adjusted while playing the audio sample below.</p>
            <audio controls>
                <source src=""../audio/pinknoise_7min_128.mp3"" type=""audio/mpeg"">
                Your browser does not support the audio element.
            </audio>","","",""
